,feat 1,feat 2,feat 3,feat 4,feat 5,feat 6,feat 7,feat 8,class
5553,,,0.37135215899999996,,1.785117057,15.19686244,10.98289506,,0
5554,,,,-0.225834754,1.7349498330000002,,,209.4416874,0
5555,,,-0.017787153,,2.31270903,17.07212339,9.323117475,,0
5556,,47.32797798,0.031276762,,2.79264214,17.54975191,8.035360746,,0
5557,,49.94269177,,,,11.5188594,13.42282403,234.4747022,0
5558,138.109375,56.92528469,,,3.336120401,22.86434621,7.869346287999999,,0
5559,39.3671875,34.7940079,,20.38774751,,,0.893259578,,1
5560,,38.92661365,0.637123439,,1.639632107,15.50907819,11.10702592,135.65771750000002,0
5561,98.40625,51.29075171,0.421885323,-0.158078573,,,,,0
5562,,,,2.1956557709999998,2.386287625,,,,0
5563,,,,,1.4841137119999999,,12.61022433,,0
5564,,43.65840579,0.163797769,,,16.00169808,10.22517131,,0
5565,99.015625,,,,,,,36.77571013,0
5566,143.5234375,44.329547999999996,0.147210137,0.39555399700000005,1.8795986619999998,16.06083393,10.40564576,121.78700390000002,0
5567,,50.83829428,-0.154546501,,,30.89231946,,,0
5568,,46.41742224,-0.077505895,0.251611796,,28.27103658,6.156327098999999,40.74014313,0
5569,,,0.022483165,,,14.89909724,11.12626186,151.160795,0
5570,,,0.351414791,0.336758085,,,,,0
5571,151.609375,,-0.352966276,-0.26863383,,30.19059399,,,0
5572,,48.13882145,-0.065043535,0.064002457,5.127926421000001,,,,0
5573,,,,,107.1020067,50.97228209,1.0156876609999999,0.495303231,1
5574,,43.83342214,,0.6901878290000001,,,,,0
5575,,39.85137105,,0.751309607,,13.83516197,9.195981017000001,117.0205517,0
5576,,32.87238211,,22.71500718,19.15384615,47.67966981,2.98125434,,1
5577,82.9609375,,,,,,2.207758783,,0
5578,104.4921875,43.67547154,,1.06003937,,,,,0
5579,109.609375,44.13601746,0.378976835,,3.0091973239999996,15.44476887,,98.11575406,0
5580,126.6796875,,,,,,9.019084572,,0
5581,119.3125,,,-0.17813804600000002,,,2.548647871,5.044388506000001,0
5582,30.5234375,30.16257119,,,,,-0.11736604,-1.0032461529999999,1
5583,,43.35220661,0.16118585800000002,0.714653152,,15.32230684,,,0
5584,,,,,,19.4672599,7.229889599,60.78681975,0
5585,,36.01835673,0.22797209899999998,1.7009154659999999,,,11.93182144,206.7306523,0
5586,,,-0.15310084300000001,-0.478785544,5.580267559,29.66768698,,30.48331603,0
5587,98.1875,45.48931021,0.282672503,0.326500593,1.701505017,,,,0
5588,,,0.200245032,0.371937542,,,,,0
5589,108.8203125,,0.507466365,0.14980565,2.4740802680000002,,,100.66785990000001,0
5590,,34.99748875,,26.27043344,76.28177258,,0.66561586,,1
5591,129.3515625,44.18915129,,0.587290059,,20.32878656,,,0
5592,,,,-0.156503107,2.350334448,,8.873050646,104.18700890000001,0
5593,,,0.40384491899999997,,3.690635452,,,,0
5594,,,,0.449712977,4.137123746,,6.549416739,,0
5595,,,,1.874020981,2.7382943139999996,,9.124410556,98.13318882,0
5596,,,,,,51.18329936,2.9669367839999996,8.228683085,1
5597,,48.04518544,0.190486336,-0.11427763099999999,,16.46174135,,,0
5598,,49.08004202,,,,31.76712208,,38.66114671,0
5599,,45.05377646,0.211160457,,1.872073579,,,159.0507704,0
5600,,48.73994726,0.27700606899999997,-0.082263703,,14.61953983,,100.01354309999999,0
5601,115.8984375,,,,,11.4217996,,230.372885,0
5602,109.1953125,,,-0.226650355,1.127926421,,15.5276428,,0
5603,104.8671875,,0.427602796,,,,,,0
5604,135.21875,45.67906685,-0.020724817,,,24.16671534,,56.28280205,0
5605,,,0.059077616,,2.165551839,14.82899235,10.14176368,,0
5606,,52.12229975,,,,23.20134824,,,0
5607,,39.81626503,,0.861734063,0.9665551840000001,,,,0
5608,,45.05800772,-0.238559507,0.6780192829999999,,12.32324009,,,0
5609,,,0.360347687,,,,,94.57023715,0
5610,118.6171875,45.53863763,,,1.632943144,11.84317332,12.44998972,209.92351349999998,0
5611,,,,,,30.91760178,5.9455922029999995,,0
5612,,49.79378312,,-0.06894142,0.9908026759999999,13.86867753,15.22464304,,0
5613,,,0.233555962,,,,2.686855975,,0
5614,127.7109375,,,,,,,81.45418690000001,0
5615,142.15625,,,-0.041110494,,7.663910248,,,0
5616,77.7109375,,0.8876187109999999,4.18582553,,12.7457877,,,0
5617,116.515625,55.20458886,0.13052811,,,,6.9778239410000005,,0
5618,133.109375,,,,4.70819398,25.46394197,6.718433779,48.962561799999996,0
5619,97.6875,,,,5.296822742,,,,0
5620,,50.88878038,,,0.488294314,9.561140874,22.47981278,,0
5621,,,0.09663400400000001,-0.40866102600000004,2.620401338,17.13690843,7.853998783,,0
5622,92.328125,48.71041813,0.5362720470000001,0.080998528,1.7525083609999998,,,176.60307519999998,0
5623,,,0.136758876,,2.383779264,17.91224533,9.214811583,96.88016449,0
5624,,,,4.1990833919999995,58.58444816,,1.226661999,0.459215959,1
5625,,50.19277049,,-0.084212385,,14.93111628,,113.9454678,0
5626,,54.86628755,-0.158676799,-0.588693512,1.852842809,,11.05802875,,0
5627,120.2734375,,,,,,14.73944011,242.1494511,0
5628,123.96875,53.99883354,,,3.800167224,23.10596573,,60.25088529,0
5629,126.0546875,,,,,,8.467324045,,0
5630,,,1.11719549,,,15.74142844,9.046182958,102.14877740000001,0
5631,,31.00699266,,5.811525243999999,2.4949832780000003,,8.920227992000001,97.83979191,0
5632,,37.13392938,,1.9878720980000002,,,,,0
5633,117.234375,57.69024023,0.176004545,,1.987458194,,10.35139498,,0
5634,,,2.568926715,,,95.12675752,0.015777395,-1.70775074,1
5635,142.8515625,,,-0.351063644,5.799331104,,,,0
5636,,,0.176530978,-0.39534446,,,5.437740713999999,29.17692958,0
5637,80.4765625,,0.651394321,2.605016331,,15.47380309,10.92297631,133.8551708,0
5638,39.1640625,,4.311137093,,,72.27032990000001,0.687210557,-0.377126095,1
5639,97.1171875,40.67912185,0.34632576,,2.760869565,15.72212745,,113.92194920000001,0
5640,,52.67513339,,-0.520639034,2.119565217,13.816460000000001,10.5084337,,0
5641,90.3046875,36.77795675,,2.056611532,2.739966555,,9.037589737000001,,0
5642,128.4140625,,,-0.35537107100000004,3.392976589,,7.5872432739999995,57.83726729999999,0
5643,,,,0.7923529690000001,,21.7461187,7.95714055,67.54725958,0
5644,117.8046875,74.57033787,,,,,,,0
5645,,64.33317057,,,,,6.558513587999999,,0
5646,,53.78655870000001,0.234743048,,,35.19987292,4.497376022,,0
5647,,,,-0.695850785,,15.55095124,8.863316746,95.94038789,0
5648,,52.14616393,0.511565931,-0.024710441,,,,,0
5649,,,0.463824876,0.7591898140000001,5.571070234,,,,0
5650,,,0.058504306,-0.399833875,2.81187291,17.30753387,,,0
5651,38.453125,37.204220899999996,4.358123862,20.62986473,151.1346154,89.0429762,,-1.306666595,1
5652,,,,,2.642140468,,8.462307371,,0
5653,,,,,9.914715719,39.15983563,,,0
5654,,50.64564044,1.9908297830000001,3.713695014,56.56354515,,,0.006204286999999999,1
5655,,,0.46724735700000003,1.309699774,1.97993311,,11.37180678,187.510435,0
5656,,44.78976225,0.962164479,,,29.844331300000004,5.199867418,27.16571097,0
5657,115.9375,52.12721068,0.264728504,0.063734351,2.1237458190000003,14.90094623,10.41525236,130.570269,0
5658,,50.47159858,,,1.907190635,,10.24769288,,0
5659,,,,0.999369326,,,11.22725947,145.1131332,0
5660,113.171875,,,,8.057692308,,,,0
5661,,,0.44438082100000004,1.2501580079999999,,,7.396831389,,1
5662,,50.81206757,,0.10678238699999999,,21.03099273,8.988692625,84.03984005,0
5663,78.3515625,,0.741023612,2.631317628,1.301839465,,,,0
5664,,,-0.016625518,-0.168214416,,,,,0
5665,92.21875,33.67165386,0.722760485,,2.419732441,20.53374933,,,0
5666,,,-0.045613445,,2.415551839,,10.60170314,136.8154541,0
5667,136.8671875,,,-0.109046434,2.844481605,14.51279777,,96.84294582,0
5668,,,2.766948448,,,56.93554616,,4.9525729169999995,1
5669,130.75,,-0.110749457,-0.207826493,88.58110368,,,,0
5670,,44.85026085,,0.362724056,,,,135.9892696,0
5671,,49.56095755,-0.12073425300000001,,3.644648829,,,57.41524727,0
5672,140.2578125,,-0.392195845,0.9037895909999999,,16.79688898,8.991679491000001,,0
5673,,,0.921352182,,1.684782609,16.41752885,11.76557079,,0
5674,,,-0.326708259,,,,,,0
5675,110.6875,,0.324503826,0.7773748690000001,,15.90674383,,,0
5676,110.046875,53.87657471,,-0.11219124300000001,3.100334448,,,85.66556393,0
5677,,,,,3.158862876,,,,0
5678,130.671875,55.14400316,-0.117648752,,,,3.7480949619999997,,0
5679,104.0546875,,0.319864705,,3.0091973239999996,17.17402806,7.703628398999999,74.35535104,0
5680,106.3828125,39.13919892,0.39025366200000006,,4.589464883,,6.208261299,41.64469184,0
5681,,50.23896023,0.139506609,-0.10504271300000001,7.326086957,31.80401978,,,0
5682,128.6484375,51.13578582,0.107478147,-0.10991405900000001,2.902173913,17.49743303,7.952883706000001,76.13096318,0
5683,,,-0.155735758,,3.122073579,,8.049834411,,0
5684,,,0.261252213,,,,8.251639975,70.41230875,0
5685,97.3515625,,,,2.5259197319999998,18.24705493,8.541982697,81.98995099,0
5686,111.734375,57.72462705,0.178544354,,5.745819397999999,,5.7378698020000005,33.9851352,0
5687,,,0.44554617700000004,,,15.73320192,,,0
5688,97.9921875,45.91032293,,,,,,145.2651458,0
5689,127.0390625,,,-0.300742034,8.382107023,,,,0
5690,,,,-0.254149134,0.510033445,,,,0
5691,115.046875,,,-0.22053967800000002,,13.32328208,11.55787839,,0
5692,,47.12430513,,,1.408862876,11.75228812,12.51517301,,0
5693,,46.05348612,0.41959175299999996,,,,12.92685611,,0
5694,110.4375,,,,2.4122073580000003,16.53742542,9.150890609,101.70283609999998,0
5695,,53.76074509,0.196029468,-0.496272647,1.9155518390000001,,10.87947317,148.90678180000003,0
5696,,46.98524276,0.186086444,,,,11.07020571,144.85177380000002,0
5697,,41.30843399,,,,17.79562495,10.72121156,126.396478,0
5698,111.328125,47.37452331,0.060487709,,1.655518395,,11.22763753,135.22601709999998,0
5699,,54.35926889,,-0.39352898299999994,,,11.96927547,,0
5700,122.40625,,,-0.023050023,,12.30798392,,,0
5701,,43.49007329,,1.206737821,5.899665552,,,29.08893855,0
5702,96.421875,,,,,,3.680401252,,1
5703,,,0.131703544,-0.577998818,,15.90262166,,124.42257420000001,0
5704,,45.831824,,0.06420339900000001,,20.27638368,6.6379155579999995,,0
5705,119.9140625,,0.089852974,0.8236712340000001,3.474916388,20.99841226,,,0
5706,128.6015625,43.86455357,,0.303181314,,81.77018574,1.231202643,,0
5707,139.9140625,43.75268337,0.064475962,0.535263331,,,8.972228242,93.17802574,0
5708,129.734375,,0.083676522,,,,8.802930828,,0
5709,128.25,,0.08401438900000001,,13.97658863,46.34896845,3.312479694,9.950204103999999,0
5710,110.828125,54.79979319,,,1.9456521740000001,,11.24347265,,0
5711,,,-0.061827667,,,,,,0
5712,,45.66330196,1.448609429,,24.69899666,61.10525788,2.35184019,,1
5713,136.59375,,,,1.572742475,,,210.08584580000002,0
5714,,44.03436325,,,,,10.94154972,158.3575615,0
5715,,,,,,13.46204249,9.609474671000001,130.570196,0
5716,,56.69372726,,,,12.40626661,11.39511636,,0
5717,112.59375,,,,,,,84.25107669,0
5718,110.671875,45.05658064,,0.337874432,,16.10584297,,,0
5719,,48.37932936,-1.194838858,,12.39799331,,,,0
5720,163.796875,,-1.014641249,0.5433431710000001,,59.31843536,,,0
5721,123.234375,,0.12769649800000002,-1.001819684,,90.86893089,-0.566263427,-1.341008404,0
5722,,,,,,17.12803846,8.569712025,86.6260244,0
5723,,,,,,18.19242159,8.426890481000001,,0
5724,117.09375,,,,3.760869565,20.56850063,7.8062584820000005,,0
5725,,35.73930316,0.26709276,1.9511288080000002,1.468227425,10.60454376,14.11620402,286.40268560000004,0
5726,124.734375,47.83949146,-0.05671806099999999,,,,6.334432615,40.57575061,0
5727,,,-0.06743779400000001,0.09544244699999999,1.530936455,15.4963545,,167.07423390000002,0
5728,127.7734375,,-0.029281457,,2.2550167219999997,17.95021031,,,0
5729,,55.38132139,-0.10761367699999999,,,13.49483623,11.5901449,,0
5730,82.46875,,,1.710884976,,22.49282059,9.266659683,,1
5731,117.8359375,53.16524613,0.129111545,-0.35858823700000003,,13.19691705,,150.6020012,0
5732,92.2734375,,,0.152138346,,15.77854582,11.06239072,,0
5733,,,,,,,,-0.126617647,1
5734,,,-0.077381936,,2.905518395,18.67572968,8.38094064,80.19320868,0
5735,122.5078125,38.92279941,,,2.4640468230000003,18.61508213,,75.11919256,0
5736,,47.31261804,,,2.484113712,,9.009573572999999,,0
5737,69.796875,39.13525412,,,,,6.969244435,,1
5738,19.8359375,30.27033855,,,48.71655518,64.52055564,1.312654577,1.02515552,1
5739,107.796875,41.56270853,0.510415259,,,17.34095012,,120.44323659999999,1
5740,127.5703125,47.335353399999995,0.25854260100000004,,2.3294314380000003,,9.777780605,109.57534009999998,0
5741,124.015625,52.70169358,0.179369797,0.23098591699999999,2.372909699,13.60834396,9.649481619,,0
5742,,,0.334895001,1.111104782,,,,215.0163611,0
5743,,,0.35255713899999996,,2.637959866,,,,0
5744,,50.25558699,0.111812458,-0.399653855,,12.44836765,,185.536609,0
5745,140.9375,,,,,,,,0
5746,76.890625,43.79162919,,,5.550167224,29.8579131,6.281987155,,1
5747,,,,-0.070660374,1.689799331,,,,0
5748,,,0.001419114,1.143301335,2.001672241,,,,0
5749,150.84375,47.14595646,-0.20008406199999998,,41.44899666,,,,0
5750,108.71875,,0.12615986,,5.4331103679999995,23.76451587,,37.26890359,0
5751,132.90625,,,,,,6.0616746710000005,41.93935655,0
5752,127.765625,,0.080336503,,,16.36525781,8.690834832,93.35069011,0
5753,106.9609375,,0.238104896,,1.58361204,,12.71383638,215.23754190000002,0
5754,127.921875,49.74161509,-0.153094894,,,22.53631566,6.735285816,52.44484543,0
5755,,,-0.022401772,,,19.23973738,,,0
5756,107.65625,45.50642769,,0.252364766,,14.93256159,8.622630021,,0
5757,,45.37498924,0.246967059,,1.551839465,14.06749693,,,0
5758,127.515625,,0.183290432,,1.182274247,11.57772427,,226.3024785,0
5759,,,0.14620701,-0.006812279,2.4297658859999998,,,103.22819,0
5760,130.109375,,-0.125512285,-0.196328702,2.9598662210000004,,8.407831006,77.34316595,0
5761,,46.8161134,,-0.008676679,0.954013378,,,329.0383421,0
5762,125.7890625,,-0.098536494,0.08989205300000001,,33.98708583,,,0
5763,,,6.214507442,42.13429363,,,,-0.641023543,1
5764,,,,2.766828447,,15.5796519,10.4532865,131.0590232,0
5765,122.3203125,43.88905288,,0.508590169,,13.51412864,11.39427372,160.754184,0
5766,86.2734375,,,1.9199037540000001,,,7.375990227999999,,0
5767,,,0.03883887,,,14.11096745,12.30015297,171.27487,0
5768,113.5390625,,,0.308777675,,18.07132152,,,0
5769,,43.05561036,,,,,2.325276941,3.811033029,0
5770,,48.56031745,,-0.105243227,,16.49229353,7.6776018829999995,76.24889984,0
5771,,,0.062171779,,0.448996656,,23.35613212,561.558115,0
5772,,,,0.304952956,,,,,0
5773,,47.78482591,,,,38.42110186,4.08824163,,0
5774,106.484375,,0.39156148700000004,,,24.00957392,,,0
5775,,,,0.025900189,,,9.610458689,,0
5776,35.015625,,,,,,1.2940915020000001,0.83847887,1
5777,129.203125,,,0.26971482199999997,,,9.147538291,104.3893649,0
5778,101.859375,43.08036356,0.471081166,,3.2424749160000004,,,,0
5779,,53.95875161,,-0.44921376,,22.49442437,,69.51232379,0
5780,,,-0.13548317,,,18.28533701,,,0
5781,121.1484375,50.78433104,0.109886156,-0.229745029,,20.09854422,7.534356506,,0
5782,,53.47492236,0.058796912,-0.39445246100000003,18.59113712,56.80847853,,,0
5783,,47.79774014,-0.052357835,-0.230632277,,18.67954723,,,0
5784,,,-0.10690834,-0.264895486,,19.87452256,,,0
5785,98.3203125,47.95358003,,,,21.51813903,,,0
5786,107.59375,35.17954784,,,1.032608696,,,257.5365921,0
5787,91.9921875,39.89938441,0.632789857,,,14.02127761,,,0
5788,124.7109375,,-0.248600481,0.156993402,1.693143813,,,,0
5789,,47.58481775,0.44861808299999995,,2.710702341,,,78.03820218,0
5790,104.859375,43.45089441,,,,,,,0
5791,120.96875,,,-0.5908194999999999,,,,,0
5792,,53.13720448,,-0.036577905,,17.21049296,,,0
5793,76.203125,34.00238029,,11.58263469,9.819397992999999,,4.36065288,19.96643129,1
5794,91.9765625,35.28001046,0.798026305,2.825496322,1.343645485,14.51944152,12.47932633,,0
5795,,,,,,,6.869967636,,0
5796,87.4375,35.86274834,,2.549712659,,13.20329181,,143.27388380000002,0
5797,105.0,,0.563215008,0.38214989,1.601170569,14.65776697,11.38182887,148.3343497,0
5798,,,,0.45643648,,,,104.0111873,0
5799,109.4140625,,0.352249945,0.36926374700000003,,,9.187374841,,0
5800,,38.80394116,0.5368857579999999,,,12.24860726,,172.0606987,0
5801,112.796875,44.50813819,0.229526973,,,27.29111544,,,0
5802,107.3203125,,,0.492876644,4.10367893,,6.82294819,47.56134626,0
5803,,48.61416309,,,1.459866221,,12.98716877,214.2545252,0
5804,,33.95874303,0.844204698,3.876098025,4.310200668999999,26.49749019,6.468346102999999,42.6132989,0
5805,,,,,,,10.366098599999999,,0
5806,119.5234375,47.21906475,,0.24134379399999997,2.04264214,,11.0075163,,0
5807,122.046875,,0.302734479,0.241957598,,17.02464481,9.744043396,,0
5808,,,,-0.14355637599999999,1.697324415,15.626665300000003,11.05004847,135.9545736,0
5809,116.421875,,-0.101506347,-0.810399735,114.6538462,65.02274295,,,0
5810,,41.88048515,,0.770638356,1.246655518,11.61831088,13.73832289,,0
5811,,42.53293115,,,,30.85202449,5.826356351,,1
5812,,,0.510877716,0.9416344040000001,,15.80498736,,,0
5813,,,0.701947898,1.353588008,,,6.931219482,,0
5814,109.2109375,53.37699826,0.125993667,,5.690635452,,5.862908883999999,,0
5815,116.546875,,,0.460014739,,14.36606051,,,0
5816,,,,-0.05690313599999999,0.767558528,11.27800792,,,0
5817,124.1640625,42.63338945,0.027969007999999997,0.005275787,1.49916388,,13.1819051,227.18013109999998,0
5818,52.109375,,,,4.081103679,25.04512872,,,1
5819,,35.72636005,,3.877657508,3.715719064,,6.5982897739999995,47.00036552,0
5820,92.8359375,,0.6172756460000001,,,,,,0
5821,,,0.886024866,,,19.93959836,8.34955873,76.42657171,0
5822,,,,0.395520474,,16.160132,9.556323608,,0
5823,104.0546875,,,0.44612369399999996,,,11.74104043,156.23940359999997,0
5824,,43.38911353,,0.533396206,2.2374581940000002,13.01454556,10.10207873,144.22276159999998,0
5825,134.5078125,,-0.020176809,-0.295319963,,,,95.76626331,0
5826,131.1484375,,-0.20494247,-0.264675469,,,,,0
5827,96.9375,,0.464743905,0.426096869,3.1856187289999998,16.97619799,7.3602143270000004,,0
5828,52.609375,44.63606907,,8.356597472,16.20234114,,,,1
5829,128.71875,,0.007489206,,2.290133779,13.31965893,9.630663152,132.4465678,0
5830,,53.06592246,,-0.118581169,,24.56178722,5.406970557999999,33.00660382,0
5831,,,-0.097539534,,2.633779264,,8.85201979,96.2484574,0
5832,130.109375,,,-0.5109587210000001,,14.5736866,8.700872758,102.8994555,0
5833,,,-0.553648214,,0.913043478,,16.66765708,,0
5834,,49.36139486,0.358744894,,1.513377926,,,228.0616713,0
5835,113.2890625,,0.305755333,-0.476919913,,,,85.48810612,0
5836,106.90625,,,0.8136081709999999,4.2207357860000005,,6.822094411,,0
5837,,,3.9535188789999998,20.34046798,14.65301003,,,11.44099546,1
5838,66.0859375,,2.382131399,,,,,7.536158187000001,1
5839,,52.43911031,-0.876452626,0.408800282,,37.55786424,,22.87714241,0
5840,,46.56815651,0.023647801,0.072086245,,,4.734922698,,0
5841,133.9609375,,-0.1487375,0.475086688,2.52090301,13.12878318,9.273148987999999,,0
5842,,,-0.27221952899999996,0.651014794,,12.91983233,,,0
5843,82.6796875,37.76674579,0.699401979,2.305708559,,,12.4368456,185.31126,0
5844,119.65625,,,,,,,,0
5845,131.234375,,,,,,,97.99705174,0
5846,,,,,,20.69207349,7.748114762999999,68.40981281,0
5847,103.9453125,,0.145095654,,,10.75836907,14.93401439,289.5497141,0
5848,,,0.075312344,,,,9.049086227,91.01578472,0
5849,,,1.801754237,,10.12792642,42.69567807,4.295452708,17.41990159,1
5850,110.1796875,41.59504057,,1.481365038,1.806856187,,10.6672334,,0
5851,,47.36807337,-0.24839073399999997,,4.260033445,20.59410511,,64.13457176,0
5852,127.59375,51.17791233,-0.0056863009999999995,-0.156695949,111.8787625,79.24437997,,-1.4652808290000001,0
5853,,,,45.41388046,,67.85918695,-0.34975923200000003,,1
5854,,,0.17475448600000001,,,23.83451991,6.945337782999999,,0
5855,,58.7670105,0.088514464,-0.47997051399999996,,,9.847212682,,0
5856,,51.9798545,,0.210210122,,19.99270632,,53.16190301,0
5857,,52.82187359,,,4.039297659,27.03115311,,48.06288141,0
5858,,,0.22475517399999997,-0.302191029,1.9632107019999998,16.22888083,,,0
5859,,43.75909504,0.65404197,1.000024737,1.4590301,,12.26548641,200.8632386,0
5860,,44.19373671,,,,11.952644900000001,,224.1082313,0
5861,,,-0.18021062399999999,0.034042143999999996,,18.68561723,,63.11717213,0
5862,,48.31080204,-0.351230699,0.101362244,96.63294314,,,-1.890213089,0
5863,,,0.03208862,-0.558228549,,,8.607871409,100.0264894,0
5864,,36.00058915,0.35043947299999995,2.2963469930000002,,,10.18196176,,0
5865,105.7109375,52.74883772,0.330683906,-1.75e-05,0.87458194,,18.51402708,385.06924760000004,0
5866,120.4921875,,,,,37.65686453,4.49731412,,0
5867,131.203125,,,-0.07127457,3.892140468,,,61.55847909,0
5868,,42.18263861,,6.119066012999999,,25.49600299,7.296599542999999,,1
