,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
1272,,0.0,0.0,0.0,0.43,,0.43,0.43,0.0,0.0,0.0,0.43,,0.0,0.0,,0.0,0.0,0.87,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,7.983,72.0,495.0,1
1273,0.0,,,0.0,,,,,0.36,0.36,,0.0,0.0,0.0,0.0,0.0,,0.36,,0.0,2.18,0.0,0.72,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.36,0.0,,,,0.0,0.297,0.059,0.178,0.0,,,11.0,115.0,1
1274,0.0,0.0,0.9,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.45,0.0,0.45,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.45,0.0,,,0.0,0.0,,,0.45,0.45,,0.0,,,0.0,0.056,0.0,0.056,5.8,70.0,290.0,0
1275,0.0,,0.31,0.0,0.63,0.63,,0.31,0.0,0.0,,0.31,0.31,0.0,0.0,0.31,0.31,0.0,2.55,,3.19,0.0,0.0,0.31,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.31,0.0,,,0.0,0.108,0.0,0.0,0.163,,1.515,10.0,144.0,1
1276,0.0,,,0.0,0.82,0.0,0.0,,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.82,,0.0,,0.0,0.0,,0.0,0.0,1.65,,0.0,0.0,0.82,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,,0.0,0.0,0.0,0.119,,,,6.0,42.0,0
1277,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.81,0.0,0.0,,0.0,0.81,0.0,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684,5.0,64.0,0
1278,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.38,,0.0,0.0,0.0,0.0,,0.0,1.19,,0.0,1.19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.404,,0.0,0.0,0.0,3.379,11.0,98.0,0
1279,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,,0.0,0.57,0.0,,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,,,0.0,0.0,0.0,0.216,0.0,0.043,0.0,,,7.0,52.0,0
1280,0.0,0.0,0.18,0.0,0.0,,0.0,0.0,0.0,0.0,,0.94,0.37,0.0,0.0,0.0,0.28,,0.0,0.0,0.0,,0.0,0.0,1.41,,,0.0,,0.0,0.0,,0.84,0.0,0.0,0.47,0.09,0.09,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.052,0.065,0.0,0.0,0.0,,2.022,19.0,,0
1281,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0
1282,0.0,,0.0,0.0,0.0,,0.0,11.11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.55,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,1
1283,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.66,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.0,1.0,1.0,,0
1284,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.36,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.36,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,1.36,,0.0,0.0,0.0,0.0,0.0,0.404,0.202,0.0,0.0,0.0,3.533,17.0,53.0,0
1285,0.68,0.68,0.68,0.0,0.68,0.0,2.73,0.0,0.0,,0.0,2.05,0.0,0.0,0.0,0.0,,0.68,4.1,0.0,,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.68,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.244,0.0,0.0,2.472,9.0,89.0,1
1286,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,,1.58,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.464,7.0,41.0,0
1287,0.41,0.0,1.25,0.0,,0.2,0.0,0.0,,0.41,0.0,,0.0,0.0,,,1.25,0.0,4.6,,2.3,1.67,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.153,0.0,0.345,0.345,0.306,5.132,37.0,426.0,1
1288,,0.0,0.59,0.0,0.29,,0.59,0.29,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,,3.58,0.0,,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,,0.0,0.0,0.044,0.134,0.0,1.6,15.0,120.0,0
1289,0.0,1.78,0.0,0.0,0.0,0.0,,0.0,,1.78,0.0,3.57,0.0,0.0,,,0.0,0.0,8.92,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.78,,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.388,,43.0,0
1290,0.0,0.0,0.25,0.0,0.25,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2.05,,0.51,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.25,,,0.0,0.094,0.0,0.047,0.0,0.0,1.884,51.0,,0
1291,,,0.0,,0.0,0.0,0.0,0.0,0.48,,0.48,,,0.0,0.0,0.48,0.48,0.0,1.44,0.0,2.88,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,,0.076,0.0,0.305,0.381,,1.884,9.0,98.0,0
1292,,0.0,0.55,0.0,1.11,0.0,0.0,,0.0,0.0,0.0,0.0,0.92,,0.18,,0.37,0.37,,0.0,0.92,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,,0.464,0.0,0.0,1.392,4.0,78.0,1
1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.51,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.51,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.615,4.0,21.0,0
1294,,0.0,,0.0,0.42,,0.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.42,8.82,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.187,0.0,,,74.0,493.0,1
1295,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.56,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.485,0.0,0.0,,,31.0,0
1296,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,0
1297,0.0,0.0,0.0,0.0,0.63,0.0,,0.63,0.31,0.63,0.31,0.31,0.31,0.0,0.0,0.31,0.0,0.0,3.18,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.135,,0.0,3.537,40.0,191.0,1
1298,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.55,,1.11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431,0.0,0.0,4.071,29.0,,1
1299,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.16,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,0
1300,0.0,,,0.0,0.0,0.49,0.0,,0.0,,,0.0,,,,,0.0,0.0,0.49,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.49,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,,0.0,0.0,1.962,,106.0,0
1301,0.0,,0.26,0.0,0.26,0.0,0.0,,0.0,0.0,0.26,,,,0.0,0.0,0.53,,1.07,0.0,1.07,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.037,0.0,1.564,8.0,,0
1302,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.22,,,0.0,0.4,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.198,0.0,0.0,5.019,18.0,261.0,1
1303,0.0,0.0,1.15,,0.38,0.38,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.54,0.0,0.0,,0.0,2.31,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.196,0.0,0.261,,0.0,5.666,56.0,272.0,1
1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,3.0,4.0,0
1305,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.53,0.76,0.0,0.0,,0.0,,3.07,0.0,0.76,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.444,6.0,,0
1306,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,3.0,0
1307,0.82,,,,0.41,0.0,0.82,0.0,0.0,0.0,0.0,0.82,0.0,,,0.0,0.41,0.0,,0.0,1.23,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.41,0.0,,0.0,0.513,0.114,,2.953,44.0,189.0,1
1308,0.1,,0.7,0.0,0.6,0.2,0.4,,1.41,0.8,0.1,0.5,0.0,0.0,0.0,0.1,0.0,,2.22,0.4,1.92,0.0,0.0,0.3,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.991,0.39,0.032,3.173,56.0,1044.0,1
1309,0.27,0.27,0.55,,0.27,0.27,0.0,1.39,0.27,,,0.55,0.0,0.0,0.0,0.0,1.39,0.55,1.67,1.95,3.07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.0,,0.093,0.0,3.706,,341.0,1
1310,0.0,0.0,,,0.6,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,1.074,,29.0,0
1311,0.0,1.08,0.0,,0.0,0.0,,0.0,0.0,1.08,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.08,,,0.0,0.0,0.0,0.0,0.169,0.0,0.0,2.052,21.0,39.0,0
1312,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,,0
1313,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.38,0.0,0.0,1.38,0.0,0.0,,0.0,0.0,0.0,0.0,2.77,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.38,0.0,,0.0,0.0,0.0,0.0,0.0,1.38,,0.0,,,,0.0,0.0,0.0,0.0,1.666,9.0,35.0,0
1314,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,,0.0,1.07,0.0,0.0,0.0,,0.0,5.37,,0.0,0.0,3.22,0.0,1.07,0.0,0.0,0.0,0.0,0.0,1.07,,0.0,,,3.22,1.07,,0.0,,0.0,0.0,0.0,0.388,0.194,0.0,0.0,0.194,2.666,13.0,104.0,0
1315,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.934,,0.0,0.0,0.0,3.2,7.0,16.0,0
1316,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,,,0
1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,14.0,20.0,0
1318,,,0.73,0.0,0.0,0.0,,0.0,0.0,0.0,,1.47,0.0,0.0,0.0,0.0,,0.0,1.47,,0.73,0.0,0.0,0.0,0.0,0.73,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,1.827,5.0,53.0,0
1319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,,0.0,0.0,0.0,0.0,,,0.0,1.36,0.0,0.0,,0.0,0.212,0.0,0.424,,0.0,4.125,21.0,66.0,1
1320,0.09,0.49,,0.0,,0.19,0.0,0.0,0.09,0.39,0.0,1.57,0.19,0.0,0.0,0.0,0.09,0.0,3.74,,1.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.037,,5.803,,0.0,5.944,54.0,,1
1321,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.46,0.0,0.0,0.0,0.0,0.0,2.46,1.23,0.0,1.23,0.0,0.0,0.0,,1.23,,1.23,0.0,1.23,1.23,0.0,0.0,0.0,,1.23,2.46,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.279,0.0,0.0,,10.0,,0
1322,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,4.0,0
1323,0.0,,,0.0,0.0,1.27,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096,,0.0,1.916,12.0,,1
1324,0.23,0.34,0.58,0.0,0.46,0.11,0.11,0.23,1.04,0.93,0.0,0.46,0.0,0.23,0.23,0.0,0.11,,3.72,0.46,1.74,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.46,,0.0,0.075,0.0,0.131,0.056,0.018,4.47,74.0,675.0,1
1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2.5,4.0,10.0,0
1326,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,4.41,,1.47,,0.0,0.0,0.0,0.0,,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,59.0,0
1327,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.66,,0.0,0.0,,0.0,,,,1.66,0.0,0.0,1.66,1.66,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,,0.29,,7.0,31.0,0
1328,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,,,0.0,0.0,0.0,7.6,2.17,2.17,1.08,1.08,1.08,1.08,1.08,0.0,1.08,1.08,1.08,1.08,0.0,0.0,1.08,,0.0,1.08,,0.0,0.0,0.0,0.0,0.0,0.364,0.182,0.0,0.0,0.0,2.421,13.0,92.0,0
1329,,0.0,0.0,0.0,,,0.0,0.0,0.66,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.33,,0.0,0.0,0.66,,0.0,1.33,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.66,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,,,11.0,86.0,0
1330,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,10.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.5,9.0,15.0,0
1331,0.61,0.0,0.0,,1.22,0.61,0.61,0.0,0.61,,0.0,,,0.0,0.0,,0.0,0.0,5.52,0.0,,,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.829,,0.0,,34.0,89.0,1
1332,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.25,,5.0,0
1333,1.26,0.0,0.0,0.0,0.0,,0.0,,0.0,1.26,0.0,1.26,0.0,0.0,,0.0,0.0,1.26,2.53,0.0,,0.0,0.0,0.0,,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.26,2.53,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.842,11.0,54.0,0
1334,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.251,,0.0,,12.0,45.0,0
1335,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.03,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,8.0,,0
1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,,0.0,0.0,0.0,,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,5.21,36.0,99.0,1
1337,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,2.04,0.0,0.68,,0.0,0.0,1.36,0.68,0.0,0.68,0.0,0.68,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.241,0.0,,0.0,0.0,,,96.0,0
1338,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,4.0,0
1339,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,,0.0,0.0,0.91,0.0,0.0,0.0,0.91,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.91,0.0,,0.0,0.0,0.0,0.91,0.0,0.0,0.91,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.124,0.0,0.249,0.0,0.0,,14.0,,0
1340,0.0,,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,,,0.0,0.0,,2.83,0.0,2.83,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.533,65.0,158.0,1
