,i,j
10315,2588,2114
10316,2589,685
10317,2590,685
10318,2590,969
10319,2590,998
10320,2591,1302
10321,2591,1052
10322,2592,293
10323,2592,1903
10324,2593,1741
10325,2594,1286
10326,2594,2680
10327,2595,333
10328,2596,1089
10329,2596,1725
10330,2596,1745
10331,2596,1751
10332,2597,415
10333,2597,858
10334,2597,889
10335,2597,1725
10336,2597,1734
10337,2597,2415
10338,2598,1397
10339,2599,461
10340,2599,1728
10341,2599,2555
10342,2600,332
10343,2601,988
10344,2601,2609
10345,2602,2603
10346,2603,2602
10347,2604,99
10348,2604,123
10349,2604,127
10350,2605,848
10351,2606,170
10352,2607,503
10353,2608,391
10354,2608,1174
10355,2608,1900
10356,2609,1479
10357,2609,2601
10358,2610,549
10359,2611,739
10360,2612,780
10361,2612,1016
10362,2613,595
10363,2614,9
10364,2614,1562
10365,2614,223
10366,2614,1099
10367,2614,2442
10368,2615,1400
10369,2615,2696
10370,2616,64
10371,2616,1737
10372,2617,1234
10373,2618,2619
10374,2619,2618
10375,2620,1925
10376,2621,1959
10377,2622,1213
10378,2623,446
10379,2624,44
10380,2624,2701
10381,2625,2626
10382,2626,2625
10383,2627,429
10384,2628,67
10385,2629,192
10386,2630,1957
10387,2630,2699
10388,2631,66
10389,2632,2539
10390,2633,1063
10391,2634,2635
10392,2634,2636
10393,2635,2634
10394,2636,2634
10395,2636,2693
10396,2637,2120
10397,2638,1515
10398,2639,417
10399,2640,1019
10400,2641,1603
10401,2641,436
10402,2642,16
10403,2642,1426
10404,2642,1432
10405,2642,1756
10406,2643,111
10407,2644,1885
10408,2645,29
10409,2645,1326
10410,2645,206
10411,2645,943
10412,2646,1262
10413,2647,1311
10414,2647,1541
10415,2647,1186
10416,2648,1311
10417,2648,1032
10418,2648,2473
10419,2649,1915
10420,2649,2457
10421,2650,460
10422,2651,59
10423,2651,105
10424,2651,2476
10425,2652,1425
10426,2652,371
10427,2652,2439
10428,2653,365
10429,2653,1920
10430,2654,1471
10431,2654,537
10432,2654,2655
10433,2655,2654
10434,2656,752
10435,2656,2522
10436,2657,1142
10437,2658,1142
10438,2659,467
10439,2660,1173
10440,2661,12
10441,2661,818
10442,2662,12
10443,2662,501
10444,2662,818
10445,2663,932
10446,2663,1105
10447,2664,938
10448,2665,2666
10449,2666,2665
10450,2667,45
10451,2667,1554
10452,2667,520
10453,2667,2075
10454,2667,2076
10455,2667,2668
10456,2668,14
10457,2668,45
10458,2668,1554
10459,2668,2075
10460,2668,2667
10461,2669,1660
10462,2670,337
10463,2670,694
10464,2670,2679
10465,2671,1496
10466,2671,226
10467,2671,571
10468,2671,609
10469,2671,635
10470,2671,706
10471,2671,757
10472,2671,1033
10473,2671,1188
10474,2671,2249
10475,2671,2672
10476,2671,2673
10477,2671,2674
10478,2671,2675
10479,2672,2671
10480,2673,1560
10481,2673,757
10482,2673,2671
10483,2674,609
10484,2674,2671
10485,2674,2675
10486,2675,609
10487,2675,2671
10488,2675,2674
10489,2676,1268
10490,2676,939
10491,2677,456
10492,2677,757
10493,2678,1560
10494,2678,635
10495,2678,757
10496,2679,1245
10497,2679,757
10498,2679,1139
10499,2679,2670
10500,2679,2682
10501,2680,1022
10502,2680,2594
10503,2681,1277
10504,2681,1429
10505,2681,890
10506,2681,949
10507,2681,2683
10508,2682,1245
10509,2682,2679
10510,2683,2681
10511,2684,820
10512,2684,849
10513,2685,1364
10514,2685,232
10515,2685,1718
10516,2685,2452
10517,2686,1054
10518,2686,1157
10519,2687,1054
10520,2687,2688
10521,2688,1054
10522,2688,1157
10523,2688,2687
10524,2689,2459
10525,2689,2554
10526,2690,1679
10527,2691,71
10528,2691,1274
10529,2692,810
10530,2693,2636
10531,2694,1499
10532,2694,2695
10533,2695,1499
10534,2695,2694
10535,2696,2615
10536,2697,486
10537,2698,900
10538,2698,1073
10539,2699,2630
10540,2700,651
10541,2701,44
10542,2701,2624
10543,2702,1254
10544,2702,1036
10545,2703,798
10546,2704,141
10547,2705,1355
10548,2706,1233
10549,2706,1237
10550,2706,973
10551,2706,2707
10552,2707,1233
10553,2707,1666
10554,2707,973
10555,2707,2706
