,i,j
46738,9807,8037
46739,9807,15606
46740,9808,18628
46741,9808,713
46742,9808,1342
46743,9808,1346
46744,9808,1423
46745,9808,1598
46746,9808,1839
46747,9808,3321
46748,9808,3322
46749,9808,4183
46750,9808,4571
46751,9808,5215
46752,9808,5404
46753,9808,5642
46754,9808,5772
46755,9808,5937
46756,9808,6624
46757,9808,6699
46758,9808,6715
46759,9808,7423
46760,9808,7524
46761,9808,7595
46762,9808,7796
46763,9808,7884
46764,9808,8498
46765,9808,8971
46766,9808,9088
46767,9808,9202
46768,9808,9214
46769,9808,9975
46770,9808,10269
46771,9808,11251
46772,9808,11457
46773,9808,11592
46774,9808,11836
46775,9808,12062
46776,9808,12073
46777,9808,13029
46778,9808,13062
46779,9808,13274
46780,9808,13329
46781,9808,13663
46782,9808,14018
46783,9808,14151
46784,9808,14902
46785,9808,15213
46786,9808,15489
46787,9808,15495
46788,9808,15663
46789,9808,15719
46790,9808,16610
46791,9808,17877
46792,9808,18725
46793,9808,18808
46794,9808,19067
46795,9809,4489
46796,9809,18745
46797,9810,4348
46798,9811,17776
46799,9812,1843
46800,9812,2661
46801,9812,5042
46802,9812,7169
46803,9813,763
46804,9813,2421
46805,9813,9977
46806,9814,4674
46807,9814,6434
46808,9814,16458
46809,9815,10206
46810,9816,9012
46811,9816,13878
46812,9817,17818
46813,9818,12138
46814,9819,18430
46815,9819,1222
46816,9819,3390
46817,9819,10536
46818,9819,19346
46819,9820,18860
46820,9821,18527
46821,9822,8230
46822,9822,18072
46823,9823,5776
46824,9824,1861
46825,9824,8764
46826,9825,705
46827,9825,14442
46828,9826,7763
46829,9827,18464
46830,9828,16666
46831,9829,1057
46832,9829,18089
46833,9830,16447
46834,9831,5293
46835,9832,4329
46836,9832,17100
46837,9833,18132
46838,9834,8456
46839,9834,9053
46840,9834,11916
46841,9835,1208
46842,9835,2392
46843,9835,2407
46844,9835,3452
46845,9835,6080
46846,9835,10312
46847,9835,13835
46848,9835,14093
46849,9835,15912
46850,9835,17045
46851,9835,18196
46852,9836,12059
46853,9837,267
46854,9837,16176
46855,9838,3677
46856,9839,14140
46857,9839,17153
46858,9840,1252
46859,9840,4970
46860,9840,7492
46861,9840,8686
46862,9840,10641
46863,9840,15384
46864,9840,18766
46865,9841,15883
46866,9842,5489
46867,9842,11516
46868,9843,1254
46869,9843,1306
46870,9843,7362
46871,9843,9068
46872,9843,18753
46873,9844,59
46874,9844,5796
46875,9844,9498
46876,9844,15164
46877,9845,13225
46878,9846,13896
46879,9847,10318
46880,9848,3256
46881,9848,4438
46882,9848,9946
46883,9849,12974
46884,9850,538
46885,9850,1125
46886,9850,1541
46887,9850,3423
46888,9850,4551
46889,9850,4824
46890,9850,5096
46891,9850,5917
46892,9850,9629
46893,9850,10524
46894,9850,10820
46895,9850,10872
46896,9850,10950
46897,9850,11394
46898,9850,11931
46899,9850,12813
46900,9850,15716
46901,9850,16249
46902,9850,18822
46903,9850,18957
46904,9850,19025
46905,9850,19250
46906,9851,2905
46907,9852,18986
46908,9853,8246
46909,9853,11235
46910,9853,13573
46911,9854,5664
46912,9855,2293
46913,9855,5581
46914,9856,4757
46915,9856,7077
46916,9857,10973
46917,9857,11339
46918,9858,2027
46919,9858,4666
46920,9858,5349
46921,9858,5842
46922,9858,14676
46923,9858,14977
46924,9858,17173
46925,9858,17763
46926,9859,18501
46927,9859,2595
46928,9859,3686
46929,9859,3941
46930,9859,10231
46931,9859,10993
46932,9859,14787
46933,9859,18793
46934,9859,19537
46935,9860,5666
46936,9861,10668
46937,9862,102
46938,9863,18989
46939,9864,4765
46940,9864,10775
46941,9864,14525
46942,9865,10799
46943,9866,894
46944,9866,5919
46945,9866,12546
46946,9867,17433
46947,9867,17716
46948,9867,18832
46949,9868,11290
46950,9868,16721
46951,9869,14508
46952,9870,2951
46953,9870,3757
46954,9870,7736
46955,9870,10548
46956,9871,18600
46957,9871,1381
46958,9871,1611
46959,9871,8126
46960,9871,11048
46961,9872,3331
46962,9872,7400
46963,9872,10956
46964,9872,14508
46965,9872,18728
46966,9873,18450
46967,9873,18543
46968,9873,77
46969,9873,694
46970,9873,716
46971,9873,1628
46972,9873,1695
46973,9873,1861
46974,9873,2464
46975,9873,3044
46976,9873,3954
46977,9873,4840
46978,9873,5577
46979,9873,6155
46980,9873,6189
46981,9873,6192
46982,9873,6401
46983,9873,6420
46984,9873,6740
46985,9873,6899
46986,9873,8556
46987,9873,8937
46988,9873,9019
46989,9873,9936
46990,9873,9943
46991,9873,10853
46992,9873,11312
46993,9873,11393
46994,9873,11773
46995,9873,12365
46996,9873,12761
46997,9873,13784
46998,9873,14856
46999,9873,16070
47000,9873,16693
47001,9874,9493
47002,9875,1415
47003,9875,5362
47004,9875,5588
47005,9875,5840
47006,9875,6501
47007,9875,7698
47008,9875,9548
47009,9875,11042
47010,9875,11158
47011,9875,11355
47012,9875,11442
47013,9875,11859
47014,9875,12842
47015,9875,13167
47016,9875,14229
47017,9875,14275
47018,9875,14513
47019,9875,15104
47020,9875,15173
47021,9875,16111
47022,9875,17937
47023,9875,19371
47024,9876,2026
47025,9876,2536
47026,9876,2957
47027,9876,11423
47028,9876,14192
47029,9876,16888
47030,9877,1275
47031,9877,3193
47032,9877,5777
47033,9877,6067
47034,9877,16881
47035,9877,17177
47036,9877,17905
47037,9877,18958
47038,9878,10316
47039,9879,1365
47040,9879,1615
47041,9879,3216
47042,9879,7165
47043,9879,7926
47044,9879,8355
47045,9879,8583
47046,9879,8764
47047,9879,10854
47048,9879,15213
47049,9880,7098
47050,9880,10225
47051,9880,11339
47052,9880,13131
47053,9881,7577
47054,9882,3721
47055,9883,18425
47056,9883,18685
47057,9883,95
47058,9883,761
47059,9883,1274
47060,9883,1342
47061,9883,1362
47062,9883,1678
47063,9883,2353
47064,9883,3681
47065,9883,3945
47066,9883,3948
47067,9883,4022
47068,9883,4251
47069,9883,4848
47070,9883,4893
47071,9883,4940
47072,9883,4967
47073,9883,5420
47074,9883,5598
47075,9883,6899
47076,9883,7129
47077,9883,7985
47078,9883,8386
47079,9883,8482
47080,9883,8909
47081,9883,8971
47082,9883,9304
47083,9883,10555
47084,9883,10596
47085,9883,10635
47086,9883,10962
47087,9883,13607
47088,9883,15028
47089,9883,15288
47090,9883,17496
47091,9883,18870
47092,9884,1313
47093,9884,10974
47094,9884,15046
47095,9885,3574
47096,9885,5372
47097,9885,6868
47098,9885,7356
47099,9885,7777
47100,9885,10253
47101,9885,10868
47102,9885,11406
47103,9885,12401
47104,9885,13460
47105,9885,15287
47106,9885,15679
47107,9885,17046
47108,9885,17232
47109,9885,18782
47110,9886,10032
47111,9886,17409
47112,9887,17164
47113,9887,18724
47114,9887,18918
47115,9888,2857
47116,9888,3714
47117,9888,4429
47118,9888,4970
47119,9888,5216
47120,9888,5570
47121,9888,6326
47122,9888,6449
47123,9888,7361
47124,9888,7430
47125,9888,7492
47126,9888,8343
47127,9888,8686
47128,9888,9723
47129,9888,10641
47130,9888,11735
47131,9888,14281
47132,9888,14595
47133,9888,16481
47134,9888,18116
47135,9889,133
47136,9889,688
47137,9889,2590
47138,9889,3872
47139,9889,5249
47140,9889,5366
47141,9889,7161
47142,9889,8354
47143,9889,8956
47144,9889,9086
47145,9889,9207
47146,9889,10307
47147,9889,12558
47148,9889,12873
47149,9889,13537
47150,9889,14166
47151,9889,14169
47152,9889,14952
47153,9889,15355
47154,9889,16299
47155,9889,17306
47156,9889,18791
47157,9889,19178
47158,9890,786
47159,9890,1917
47160,9890,6398
47161,9890,13563
47162,9890,14770
47163,9890,15281
47164,9891,1714
47165,9892,212
47166,9893,5710
47167,9893,9012
47168,9893,13130
47169,9893,13878
47170,9894,12210
47171,9894,16665
47172,9895,481
47173,9896,13647
47174,9897,478
47175,9897,1598
47176,9897,2908
47177,9897,3073
47178,9897,3681
47179,9897,4046
47180,9897,5408
47181,9897,5816
47182,9897,6027
47183,9897,6086
47184,9897,6615
47185,9897,6755
47186,9897,7342
47187,9897,7627
47188,9897,7903
47189,9897,8412
47190,9897,8842
47191,9897,9698
47192,9897,10951
47193,9897,11939
47194,9897,12551
47195,9897,12822
47196,9897,13440
47197,9897,13805
47198,9897,13817
47199,9897,14525
47200,9897,15091
47201,9897,15092
47202,9897,16983
47203,9898,16651
47204,9898,16999
47205,9899,18087
47206,9900,7077
47207,9901,9269
47208,9901,10552
47209,9901,15263
47210,9902,907
47211,9902,8334
47212,9903,3822
47213,9903,3911
47214,9903,6111
47215,9903,6956
47216,9903,9636
47217,9903,19088
47218,9904,5418
47219,9904,7954
47220,9905,812
47221,9905,5563
47222,9906,1004
47223,9906,1688
47224,9906,4769
47225,9906,4845
47226,9906,10435
47227,9906,10519
47228,9906,11495
47229,9906,11559
47230,9906,12514
47231,9906,14338
47232,9906,18132
47233,9906,19334
47234,9907,2905
47235,9908,5494
47236,9909,4424
47237,9909,7103
47238,9909,10946
47239,9910,10296
47240,9910,14103
47241,9910,18798
47242,9911,17550
47243,9912,111
47244,9912,6715
47245,9912,10456
47246,9913,7577
47247,9914,19075
47248,9915,16694
47249,9916,5176
47250,9916,15545
47251,9916,16996
47252,9916,17440
47253,9917,16150
47254,9917,18180
47255,9918,14019
47256,9919,8385
47257,9919,18893
47258,9920,1922
47259,9920,2306
47260,9920,3017
47261,9920,4616
47262,9920,5021
47263,9920,9275
47264,9920,14905
47265,9920,14948
47266,9920,15690
47267,9920,18132
47268,9921,12460
47269,9922,1716
47270,9922,1861
47271,9922,2090
47272,9922,2907
47273,9922,6249
47274,9922,8359
47275,9922,10507
47276,9922,12404
47277,9922,13155
47278,9922,13156
47279,9922,15533
47280,9923,18426
47281,9923,1726
47282,9923,2840
47283,9923,4789
47284,9923,6833
47285,9923,7280
47286,9923,8005
47287,9923,11010
47288,9923,12015
47289,9923,14335
47290,9923,16172
47291,9923,17979
47292,9923,18968
47293,9924,17436
47294,9925,567
47295,9925,572
47296,9925,1017
47297,9925,1510
47298,9925,2128
47299,9925,3095
47300,9925,3339
47301,9925,4174
47302,9925,8592
47303,9925,8822
47304,9925,10928
47305,9925,11544
47306,9925,11864
47307,9925,12159
47308,9925,13888
47309,9925,16528
47310,9925,17812
47311,9926,13226
47312,9927,2540
47313,9927,2890
47314,9927,2940
47315,9927,3121
47316,9927,4123
47317,9927,5860
47318,9927,6319
47319,9927,7931
47320,9927,15197
47321,9927,15212
47322,9927,15666
47323,9927,17205
47324,9927,17721
47325,9927,17724
47326,9927,17767
47327,9928,13718
47328,9928,15022
47329,9929,2071
47330,9929,3757
47331,9929,8796
47332,9929,15438
47333,9929,17659
47334,9929,18868
47335,9930,4169
47336,9930,9014
47337,9930,11461
47338,9931,18441
47339,9931,1150
47340,9931,3863
47341,9931,3866
47342,9931,4925
47343,9931,5414
47344,9931,5443
47345,9931,5684
47346,9931,6065
47347,9931,8614
47348,9931,9016
47349,9931,9081
47350,9931,9302
47351,9931,9457
47352,9931,9499
47353,9931,9933
47354,9931,11297
47355,9931,11369
47356,9931,11443
47357,9931,11519
47358,9931,12705
47359,9931,13425
47360,9931,13749
47361,9931,14597
47362,9931,15005
47363,9931,15115
47364,9931,16203
47365,9931,16311
47366,9931,17472
47367,9931,19071
47368,9931,19080
47369,9931,19702
47370,9932,12953
47371,9933,266
47372,9933,772
47373,9933,1914
47374,9933,2701
47375,9933,3761
47376,9933,4824
47377,9933,5835
47378,9933,7562
47379,9933,8164
47380,9933,9465
47381,9933,9931
47382,9933,9941
47383,9933,12671
47384,9933,12869
47385,9933,14144
47386,9933,14470
47387,9933,15005
47388,9933,16899
47389,9933,17411
47390,9933,18058
47391,9933,18816
47392,9933,19021
47393,9934,4350
47394,9934,11952
47395,9934,12647
47396,9934,16308
47397,9934,16495
47398,9934,16714
47399,9935,4065
47400,9935,5667
47401,9935,8839
47402,9935,9165
47403,9935,9310
47404,9935,9663
47405,9935,10365
47406,9935,10733
47407,9935,11029
47408,9935,11498
47409,9935,12485
47410,9935,14245
47411,9936,477
47412,9936,697
47413,9936,761
47414,9936,1053
47415,9936,3215
47416,9936,3517
47417,9936,4387
47418,9936,5630
47419,9936,5961
47420,9936,6401
47421,9936,6420
47422,9936,6755
47423,9936,8462
47424,9936,9503
47425,9936,9685
47426,9936,9873
47427,9936,10104
47428,9936,10688
47429,9936,13759
47430,9936,15425
47431,9936,15704
47432,9936,16693
47433,9937,17669
47434,9938,10924
47435,9939,1835
47436,9940,194
47437,9940,529
47438,9940,3011
47439,9940,3146
47440,9940,3226
47441,9940,5818
47442,9940,7040
47443,9940,7277
47444,9940,11921
47445,9940,15531
47446,9940,15939
47447,9940,16236
47448,9940,17124
47449,9940,17708
47450,9940,17795
47451,9941,266
47452,9941,722
47453,9941,1901
47454,9941,2358
47455,9941,2749
47456,9941,3426
47457,9941,3664
47458,9941,4766
47459,9941,4842
47460,9941,5096
47461,9941,5167
47462,9941,5536
47463,9941,6184
47464,9941,7562
47465,9941,7605
47466,9941,7660
47467,9941,7969
47468,9941,8121
47469,9941,8323
47470,9941,8362
47471,9941,9421
47472,9941,9505
47473,9941,9776
47474,9941,9933
47475,9941,10296
47476,9941,11524
47477,9941,11660
47478,9941,11782
47479,9941,12657
47480,9941,12808
47481,9941,13694
47482,9941,14301
47483,9941,14444
47484,9941,14825
47485,9941,14961
47486,9941,15013
47487,9941,15158
47488,9941,15445
47489,9941,15842
47490,9941,16260
47491,9941,17006
47492,9941,17090
47493,9941,18125
47494,9941,18745
47495,9941,18816
47496,9941,18957
47497,9942,3299
47498,9942,8662
47499,9942,9042
47500,9942,10426
47501,9943,18399
47502,9943,744
47503,9943,1129
47504,9943,1620
47505,9943,2464
47506,9943,3005
47507,9943,3273
47508,9943,7604
47509,9943,9873
47510,9943,10396
47511,9943,10657
47512,9943,10688
47513,9943,13344
47514,9943,18895
47515,9943,18924
47516,9943,18936
47517,9944,1831
47518,9945,14103
47519,9946,18258
47520,9946,1650
47521,9946,4438
47522,9946,6022
47523,9946,6758
47524,9946,9848
47525,9946,12797
47526,9946,13330
47527,9946,13566
47528,9946,16105
47529,9947,17162
47530,9948,2296
47531,9949,14722
47532,9950,11449
47533,9951,535
47534,9951,1541
47535,9951,1588
47536,9951,1811
47537,9951,2235
47538,9951,4721
47539,9951,4941
47540,9951,5014
47541,9951,5148
47542,9951,7240
47543,9951,7456
47544,9951,7580
47545,9951,10678
47546,9951,10872
47547,9951,11152
47548,9951,11394
47549,9951,12089
47550,9951,13110
47551,9951,13117
47552,9951,13648
47553,9951,13895
47554,9951,15360
47555,9951,15364
47556,9951,17998
47557,9951,18957
47558,9952,18611
47559,9953,7534
47560,9953,12869
47561,9954,1057
47562,9955,18514
47563,9955,1128
47564,9955,1539
47565,9955,3031
47566,9955,5199
47567,9955,16000
47568,9956,704
47569,9956,993
47570,9956,3558
47571,9956,17899
47572,9957,18275
47573,9957,378
47574,9957,519
47575,9957,2190
47576,9957,2303
47577,9957,3175
47578,9957,3800
47579,9957,4924
47580,9957,7596
47581,9957,9244
47582,9957,9695
47583,9957,11030
47584,9957,11222
47585,9957,12803
47586,9957,16241
47587,9957,17721
47588,9957,17724
47589,9958,17849
47590,9959,18480
47591,9959,1330
47592,9959,9673
47593,9960,12178
47594,9960,16079
47595,9961,1861
47596,9962,18514
47597,9962,6613
47598,9962,13592
47599,9962,15235
47600,9963,11747
47601,9963,16464
47602,9964,2642
47603,9964,4710
47604,9964,17942
47605,9964,18769
47606,9965,7352
47607,9966,4247
47608,9966,5048
47609,9967,11747
47610,9968,2001
47611,9969,18666
47612,9969,1338
47613,9969,9037
47614,9969,16481
47615,9970,2202
47616,9971,2
47617,9971,69
47618,9971,2727
47619,9971,3037
47620,9971,3134
47621,9971,4496
47622,9971,4738
47623,9971,5370
47624,9971,6218
47625,9971,9465
47626,9971,14086
47627,9972,18823
47628,9973,14327
47629,9974,18418
47630,9974,7054
47631,9974,8588
47632,9974,9498
47633,9974,10281
47634,9974,10785
47635,9974,11502
47636,9974,15696
47637,9974,16158
47638,9974,18884
47639,9975,9064
47640,9975,9087
47641,9975,9088
47642,9975,9808
47643,9975,18170
47644,9975,18820
47645,9976,4548
47646,9976,5204
47647,9977,9813
47648,9978,12822
47649,9979,16125
47650,9980,7103
47651,9981,13549
47652,9982,17870
47653,9983,18770
47654,9984,18606
47655,9984,70
47656,9984,798
47657,9984,973
47658,9984,999
47659,9984,2569
47660,9984,3721
47661,9984,4714
47662,9984,5714
47663,9984,6883
47664,9984,7437
47665,9984,7973
47666,9984,12575
47667,9984,14163
47668,9984,14779
47669,9984,16162
47670,9984,17212
47671,9984,17351
47672,9985,5581
47673,9985,8764
47674,9985,14544
47675,9986,14281
47676,9987,5539
47677,9987,7859
47678,9987,11340
47679,9987,12832
47680,9987,18922
47681,9988,3921
47682,9988,10432
47683,9988,18824
47684,9989,18784
47685,9990,1299
47686,9991,9265
47687,9992,1341
47688,9992,3489
47689,9992,4636
47690,9992,4722
47691,9992,7825
47692,9992,14383
47693,9992,14463
47694,9992,14686
47695,9992,14837
47696,9993,15227
47697,9994,15227
47698,9995,2173
47699,9995,5539
47700,9995,10129
47701,9996,18809
47702,9997,168
47703,9997,1539
47704,9997,6294
47705,9997,13177
47706,9998,4333
47707,9998,10176
47708,9998,10239
47709,9998,10960
47710,9998,12643
47711,9998,18760
47712,9999,1183
47713,9999,17461
47714,10000,8762
47715,10001,5198
47716,10002,7079
47717,10002,7998
47718,10002,8561
47719,10002,11500
47720,10003,6351
47721,10003,10035
47722,10003,15965
47723,10004,11172
47724,10004,14697
47725,10005,6407
47726,10006,8561
47727,10006,12589
47728,10006,15782
47729,10007,6724
47730,10007,9057
47731,10007,10334
47732,10007,11474
47733,10007,12724
47734,10007,16165
47735,10007,19242
47736,10008,5641
47737,10008,8355
47738,10008,15280
47739,10009,6797
47740,10009,15163
47741,10010,512
47742,10010,744
47743,10010,749
47744,10010,1391
47745,10010,1984
47746,10010,2512
47747,10010,4323
47748,10010,4561
47749,10010,5167
47750,10010,5311
47751,10010,5974
47752,10010,6979
47753,10010,8481
47754,10010,8589
47755,10010,9447
47756,10010,10114
47757,10010,10248
47758,10010,10254
47759,10010,11149
47760,10010,13852
47761,10010,14389
47762,10010,17841
47763,10010,18122
47764,10010,18742
47765,10011,10552
47766,10012,86
47767,10012,4153
47768,10012,4271
47769,10012,9287
47770,10012,9421
47771,10012,11678
47772,10012,13171
47773,10012,13608
47774,10012,15189
47775,10012,16043
47776,10012,16044
47777,10012,16046
47778,10013,18219
47779,10013,259
47780,10013,328
47781,10013,1217
47782,10013,1693
47783,10013,1851
47784,10013,1949
47785,10013,3552
47786,10013,3558
47787,10013,3753
47788,10013,4132
47789,10013,4337
47790,10013,4824
47791,10013,5036
47792,10013,6312
47793,10013,6616
47794,10013,7801
47795,10013,8434
47796,10013,8876
47797,10013,10342
47798,10013,12934
47799,10013,13040
47800,10013,14997
47801,10013,15433
47802,10013,16510
47803,10013,17139
47804,10013,17923
47805,10013,18102
47806,10013,18159
47807,10013,18762
47808,10013,19531
47809,10014,4994
47810,10015,5446
47811,10016,350
47812,10016,1190
47813,10016,2070
47814,10016,5172
47815,10016,5995
47816,10016,6841
47817,10016,9802
47818,10016,10113
47819,10016,10693
47820,10016,11753
47821,10016,11989
47822,10016,12867
47823,10016,13058
47824,10016,13317
47825,10016,14605
47826,10016,15430
47827,10016,15862
47828,10016,16229
47829,10016,17255
47830,10016,18726
47831,10016,18936
47832,10016,19123
47833,10017,12791
47834,10018,18201
47835,10018,18809
47836,10019,4829
47837,10020,451
47838,10020,5143
47839,10020,6350
47840,10020,7336
47841,10020,7795
47842,10020,15261
47843,10020,15631
47844,10020,15768
47845,10021,1438
47846,10021,2335
47847,10021,4303
47848,10021,5625
47849,10021,8395
47850,10021,8862
47851,10021,8958
47852,10021,10397
47853,10021,11351
47854,10021,11407
47855,10021,11943
47856,10021,14147
47857,10021,16706
47858,10021,18145
47859,10022,7486
47860,10022,7558
47861,10023,18219
47862,10024,7032
47863,10025,1013
47864,10026,9012
47865,10026,12375
47866,10027,2800
47867,10028,4061
47868,10029,3955
47869,10029,8990
47870,10030,13716
47871,10031,15077
47872,10032,18276
47873,10032,2530
47874,10032,4787
47875,10032,4918
47876,10032,4960
47877,10032,4969
47878,10032,7026
47879,10032,8111
47880,10032,9204
47881,10032,9592
47882,10032,9886
47883,10032,12595
47884,10032,12798
47885,10032,12850
47886,10032,13827
47887,10032,14076
47888,10032,16718
47889,10032,18830
47890,10033,9486
47891,10033,14610
47892,10034,13428
47893,10035,122
47894,10035,337
47895,10035,2099
47896,10035,3163
47897,10035,5207
47898,10035,5358
47899,10035,6281
47900,10035,6351
47901,10035,7219
47902,10035,8169
47903,10035,10003
47904,10035,13800
